TransactionID,Date,StoreID,ProductID,Quantity,UnitPrice,CustomerID,PaymentMethod,ProductCategory
T4059,2023-02-09,S005,P016,3,252,C392,Cash,Smartwatch
T4060,2023-05-13,S003,P011,1,775,C154,Online,Headphones
T4061,2023-05-12,S004,P010,4,158,C245,Card,Smartwatch
T4062,2023-10-06,S002,P015,5,1017,C186,Online,Camera
T4063,2023-12-28,S003,P007,2,333,C122,Online,Tablet
T4064,2023-03-25,S005,P002,1,990,C392,Cash,Headphones
T4065,2023-08-30,S003,P012,5,1298,C336,Cash,Monitor
T4066,2023-04-26,S001,P019,5,786,C129,Cash,Camera
T4067,2023-04-19,S001,P012,5,1191,C283,Cash,Monitor
T4068,2023-08-09,S002,P016,3,981,C260,Online,Smartwatch
T4069,2023-02-10,S005,P006,3,652,C118,Cash,Mouse
T4070,2023-05-27,S005,P003,3,1413,C138,Online,Monitor
T4071,2023-04-22,S003,P002,3,1354,C201,Cash,Headphones
T4072,2023-04-13,S002,P020,1,540,C390,Cash,Smartphone
T4073,2023-02-15,S005,P005,3,68,C273,Cash,Printer
T4074,2023-11-20,S001,P011,2,1248,C167,Online,Headphones
T4075,2023-09-28,S003,P003,5,850,C291,Cash,Monitor
T4076,2023-07-14,S004,P003,1,809,C143,Online,Monitor
T4077,2023-10-07,S001,P005,3,1215,C223,Cash,Printer
T4078,2023-10-10,S002,P011,5,978,C378,Cash,Headphones
T4079,2023-02-09,S005,P003,1,347,C296,Card,Monitor
T4080,2023-07-08,S001,P013,5,754,C225,Cash,Monitor
T4081,2023-06-13,S004,P008,1,864,C196,Online,Printer
T4082,2023-01-24,S004,P020,4,852,C257,Card,Smartphone
T4083,2023-01-24,S002,P010,1,422,C140,Online,Smartwatch
T4084,2023-01-04,S001,P002,3,977,C273,Online,Headphones
T4085,2023-11-19,S003,P004,5,1000,C273,Card,Smartwatch
T4086,2023-10-17,S001,P018,5,893,C220,Cash,Monitor
T4087,2023-06-30,S004,P019,5,996,C373,Card,Camera
T4088,2023-09-05,S002,P004,2,492,C361,Online,Smartwatch
T4089,2023-04-26,S002,P020,2,1321,C381,Cash,Smartphone
T4090,2023-10-06,S003,P009,3,191,C224,Card,Monitor
T4091,2023-12-31,S002,P016,4,451,C378,Online,Smartwatch
T4092,2023-03-10,S002,P006,2,872,C193,Cash,Mouse
T4093,2023-12-17,S002,P004,1,271,C135,Online,Smartwatch
T4094,2023-09-11,S002,P009,3,786,C228,Cash,Monitor
T4095,2023-06-30,S002,P013,4,1257,C120,Cash,Monitor
T4096,2023-11-14,S004,P009,1,1437,C361,Card,Monitor
T4097,2023-06-18,S001,P006,5,1043,C267,Cash,Mouse
T4098,2023-11-09,S005,P019,2,1261,C336,Online,Camera
T4099,2023-09-06,S002,P014,1,162,C132,Cash,Tablet
T4100,2023-07-07,S005,P015,4,1254,C331,Online,Camera
T4101,2023-02-23,S005,P003,3,1272,C291,Cash,Monitor
T4102,2023-11-22,S004,P005,1,1143,C245,Cash,Printer
T4103,2023-12-23,S002,P018,3,647,C201,Card,Monitor
T4104,2023-11-09,S005,P014,5,953,C179,Cash,Tablet
T4105,2023-05-18,S002,P016,4,534,C260,Cash,Smartwatch
T4106,2023-06-17,S003,P014,4,1472,C355,Online,Tablet
T4107,2023-04-13,S003,P009,2,600,C379,Online,Monitor
T4108,2023-03-26,S003,P015,4,1083,C288,Online,Camera
T4109,2023-11-13,S005,P007,1,52,C310,Cash,Tablet
T4110,2023-07-31,S003,P014,1,711,C341,Online,Tablet
T4111,2023-01-03,S004,P006,1,116,C156,Online,Mouse
T4112,2023-06-28,S004,P015,5,754,C237,Cash,Camera
T4113,2023-12-08,S005,P020,4,1170,C206,Online,Smartphone
T4114,2023-10-30,S002,P008,4,1391,C169,Card,Printer
T4115,2023-11-28,S001,P002,1,147,C290,Card,Headphones
T4116,2023-02-07,S002,P008,2,1130,C292,Online,Printer
T4117,2023-08-27,S002,P001,2,1180,C378,Online,Printer
T4118,2023-06-18,S002,P017,4,137,C132,Online,Smartphone
T4119,2023-12-09,S002,P019,4,1021,C275,Cash,Camera
T4120,2023-11-10,S001,P005,3,702,C358,Card,Printer
T4121,2023-11-02,S003,P020,4,705,C223,Card,Smartphone
T4122,2023-01-30,S002,P016,1,961,C185,Online,Smartwatch
T4123,2023-07-09,S004,P007,5,420,C316,Online,Tablet
T4124,2023-12-23,S005,P007,4,424,C316,Cash,Tablet
T4125,2023-01-25,S005,P018,4,101,C114,Cash,Monitor
T4126,2023-04-22,S004,P018,1,90,C137,Card,Monitor
T4127,2023-07-25,S002,P002,3,865,C127,Cash,Headphones
T4128,2023-07-04,S001,P015,4,140,C252,Card,Camera
T4129,2023-02-16,S003,P014,2,88,C164,Online,Tablet
T4130,2023-08-16,S005,P018,2,1086,C170,Online,Monitor
T4131,2023-02-08,S003,P009,2,949,C254,Card,Monitor
T4132,2023-01-16,S001,P014,5,670,C353,Online,Tablet
T4133,2023-01-22,S005,P005,5,153,C371,Cash,Printer
T4134,2023-08-01,S003,P011,4,792,C129,Online,Headphones
T4135,2023-11-06,S001,P008,4,92,C174,Online,Printer
T4136,2023-05-29,S003,P005,4,258,C384,Card,Printer
T4137,2023-08-29,S002,P011,5,649,C159,Cash,Headphones
T4138,2023-09-29,S001,P005,4,654,C343,Cash,Printer
T4139,2023-02-28,S003,P017,1,525,C249,Online,Smartphone
T4140,2023-10-14,S002,P004,3,158,C110,Online,Smartwatch
T4141,2023-07-21,S002,P015,2,263,C232,Cash,Camera
T4142,2023-02-01,S001,P019,2,458,C162,Cash,Camera
T4143,2023-06-11,S004,P002,1,820,C362,Card,Headphones
T4144,2023-09-12,S005,P017,4,682,C318,Online,Smartphone
T4145,2023-09-11,S001,P012,5,126,C332,Online,Monitor
T4146,2023-01-09,S002,P017,4,144,C172,Cash,Smartphone
T4147,2023-05-19,S002,P010,4,318,C116,Card,Smartwatch
T4148,2023-01-10,S001,P018,2,410,C138,Cash,Monitor
T4149,2023-08-02,S004,P019,2,579,C277,Online,Camera
T4150,2023-09-30,S005,P018,5,732,C183,Online,Monitor
T4151,2023-11-20,S003,P013,2,211,C117,Online,Monitor
T4152,2023-02-17,S001,P014,4,514,C256,Online,Tablet
T4153,2023-04-21,S005,P016,1,872,C272,Card,Smartwatch
T4154,2023-06-02,S005,P018,5,597,C170,Online,Monitor
T4155,2023-05-03,S002,P018,1,1260,C171,Cash,Monitor
T4156,2023-12-23,S003,P016,4,101,C355,Card,Smartwatch
T4157,2023-04-12,S001,P017,5,537,C231,Card,Smartphone
T4158,2023-08-29,S002,P007,1,1469,C149,Online,Tablet
T4159,2023-11-17,S002,P012,5,141,C121,Card,Monitor
T4160,2023-07-10,S004,P002,4,700,C320,Online,Headphones
T4161,2023-08-05,S005,P010,5,406,C287,Card,Smartwatch
T4162,2023-02-20,S001,P005,4,768,C132,Card,Printer
T4163,2023-10-19,S001,P003,5,1217,C303,Cash,Monitor
T4164,2023-03-22,S001,P019,5,248,C376,Cash,Camera
T4165,2023-03-29,S002,P013,2,864,C342,Cash,Monitor
T4166,2023-07-13,S004,P012,4,1396,C116,Card,Monitor
T4167,2023-04-14,S003,P003,3,1405,C273,Cash,Monitor
T4168,2023-09-28,S002,P006,5,1337,C237,Cash,Mouse
T4169,2023-04-06,S003,P014,1,266,C279,Cash,Tablet
T4170,2023-07-17,S004,P004,2,605,C161,Card,Smartwatch
T4171,2023-01-01,S005,P013,2,852,C204,Online,Monitor
T4172,2023-06-16,S001,P019,5,750,C295,Cash,Camera
T4173,2023-05-06,S003,P018,3,552,C356,Card,Monitor
T4174,2023-11-09,S002,P003,2,518,C176,Card,Monitor
T4175,2023-03-22,S003,P020,4,415,C371,Online,Smartphone
T4176,2023-09-08,S005,P006,5,1312,C281,Cash,Mouse
T4177,2023-06-18,S001,P016,5,673,C232,Card,Smartwatch
T4178,2023-03-14,S003,P020,3,969,C251,Card,Smartphone
T4179,2023-05-21,S005,P003,4,610,C255,Card,Monitor
T4180,2023-03-11,S002,P012,4,872,C335,Online,Monitor
T4181,2023-09-19,S004,P019,3,1016,C348,Cash,Camera
T4182,2023-12-06,S002,P019,1,712,C265,Card,Camera
T4183,2023-11-04,S001,P004,4,800,C305,Card,Smartwatch
T4184,2023-09-02,S002,P001,1,1469,C265,Card,Printer
T4185,2023-01-03,S002,P002,1,1468,C313,Card,Headphones
T4186,2023-12-03,S002,P013,5,1148,C354,Cash,Monitor
T4187,2023-03-04,S002,P013,5,1171,C257,Cash,Monitor
T4188,2023-02-18,S001,P002,2,432,C277,Card,Headphones
T4189,2023-03-17,S005,P019,5,1443,C175,Card,Camera
T4190,2023-06-24,S003,P016,4,1358,C278,Card,Smartwatch
T4191,2023-04-19,S004,P012,4,1329,C384,Online,Monitor
T4192,2023-07-02,S003,P001,1,358,C233,Online,Printer
T4193,2023-07-11,S003,P009,4,225,C225,Online,Monitor
T4194,2023-03-06,S004,P017,5,277,C227,Card,Smartphone
T4195,2023-12-03,S001,P010,5,396,C325,Online,Smartwatch
T4196,2023-09-28,S004,P018,5,1415,C117,Cash,Monitor
T4197,2023-04-10,S001,P019,3,1312,C346,Online,Camera
T4198,2023-02-01,S003,P007,4,1070,C237,Card,Tablet
T4199,2023-12-18,S001,P019,2,399,C317,Cash,Camera
T4200,2023-05-08,S005,P015,4,504,C296,Card,Camera
T4201,2023-12-05,S004,P009,4,490,C301,Cash,Monitor
T4202,2023-02-12,S005,P010,3,810,C307,Online,Smartwatch
T4203,2023-03-19,S003,P020,4,564,C116,Online,Smartphone
T4204,2023-11-10,S004,P020,1,1154,C113,Cash,Smartphone
T4205,2023-10-16,S003,P004,5,1434,C178,Cash,Smartwatch
T4206,2023-09-27,S005,P006,5,337,C314,Card,Mouse
T4207,2023-06-11,S003,P004,3,57,C219,Cash,Smartwatch
T4208,2023-07-08,S004,P005,5,136,C281,Card,Printer
T4209,2023-09-04,S004,P009,1,1047,C237,Cash,Monitor
T4210,2023-08-04,S003,P012,3,335,C279,Cash,Monitor
T4211,2023-11-11,S004,P008,2,1472,C308,Online,Printer
T4212,2023-12-05,S004,P005,5,123,C154,Online,Printer
T4213,2023-06-17,S003,P011,4,1196,C179,Card,Headphones
T4214,2023-12-05,S005,P011,1,1450,C371,Card,Headphones
T4215,2023-07-12,S004,P013,1,855,C218,Card,Monitor
T4216,2023-10-10,S004,P014,5,1216,C206,Cash,Tablet
T4217,2023-12-02,S004,P008,2,207,C205,Cash,Printer
T4218,2023-01-13,S004,P018,4,479,C218,Card,Monitor
T4219,2023-08-28,S003,P019,2,1483,C329,Cash,Camera
T4220,2023-11-16,S005,P012,2,1444,C248,Online,Monitor
T4221,2023-05-27,S005,P012,5,1182,C250,Cash,Monitor
T4222,2023-07-23,S001,P018,4,895,C356,Online,Monitor
T4223,2023-03-21,S004,P010,5,85,C182,Card,Smartwatch
T4224,2023-02-12,S004,P007,5,1163,C116,Cash,Tablet
T4225,2023-03-30,S001,P018,1,1070,C293,Card,Monitor
T4226,2023-05-28,S005,P012,5,1023,C311,Online,Monitor
T4227,2023-04-05,S002,P014,3,1488,C174,Card,Tablet
T4228,2023-05-31,S002,P015,4,1067,C377,Online,Camera
T4229,2023-01-02,S005,P016,1,1369,C161,Online,Smartwatch
T4230,2023-01-22,S004,P002,4,762,C124,Card,Headphones
T4231,2023-11-09,S002,P018,1,1119,C123,Online,Monitor
T4232,2023-11-24,S003,P012,3,537,C358,Card,Monitor
T4233,2023-01-07,S003,P016,5,668,C298,Card,Smartwatch
T4234,2023-07-25,S001,P013,1,219,C153,Card,Monitor
T4235,2023-04-24,S005,P020,1,195,C239,Online,Smartphone
T4236,2023-09-29,S005,P017,1,917,C371,Online,Smartphone
T4237,2023-03-24,S002,P018,3,469,C301,Cash,Monitor
T4238,2023-06-28,S004,P003,4,622,C264,Card,Monitor
T4239,2023-07-29,S005,P010,3,1076,C192,Card,Smartwatch
T4240,2023-11-24,S002,P001,1,1336,C123,Card,Printer
T4241,2023-05-04,S002,P006,1,848,C188,Card,Mouse
T4242,2023-04-23,S005,P003,5,370,C282,Card,Monitor
T4243,2023-01-12,S002,P019,3,295,C383,Card,Camera
T4244,2023-05-06,S001,P004,3,526,C121,Card,Smartwatch
T4245,2023-02-22,S001,P020,2,1332,C149,Cash,Smartphone
T4246,2023-11-27,S005,P003,4,1166,C290,Cash,Monitor
T4247,2023-10-10,S004,P008,2,832,C305,Card,Printer
T4248,2023-05-20,S001,P008,2,582,C144,Card,Printer
T4249,2023-04-07,S001,P007,4,1412,C400,Cash,Tablet
T4250,2023-01-05,S005,P002,5,1333,C228,Cash,Headphones
T4251,2023-02-26,S003,P006,5,286,C289,Card,Mouse
T4252,2023-11-30,S002,P016,4,1214,C270,Card,Smartwatch
T4253,2023-03-10,S001,P010,4,1024,C379,Cash,Smartwatch
T4254,2023-04-28,S003,P004,3,728,C301,Cash,Smartwatch
T4255,2023-02-28,S004,P013,3,628,C225,Card,Monitor
T4256,2023-02-02,S003,P010,3,1423,C392,Cash,Smartwatch
T4257,2023-11-14,S005,P014,3,179,C116,Card,Tablet
T4258,2023-02-19,S004,P009,1,60,C374,Online,Monitor
T4259,2023-01-19,S004,P011,1,306,C394,Card,Headphones
T4260,2023-08-02,S003,P018,5,865,C120,Card,Monitor
T4261,2023-07-16,S005,P011,1,418,C119,Card,Headphones
T4262,2023-02-16,S001,P017,1,993,C113,Cash,Smartphone
T4263,2023-06-16,S003,P002,3,1467,C117,Card,Headphones
T4264,2023-10-16,S001,P003,3,1492,C306,Card,Monitor
T4265,2023-05-21,S003,P011,4,931,C130,Cash,Headphones
T4266,2023-03-25,S001,P018,3,68,C399,Online,Monitor
T4267,2023-07-01,S003,P003,4,159,C143,Online,Monitor
T4268,2023-03-20,S004,P015,4,554,C193,Cash,Camera
T4269,2023-08-03,S002,P011,1,1107,C166,Card,Headphones
T4270,2023-01-14,S004,P011,3,1361,C219,Online,Headphones
T4271,2023-08-03,S001,P020,1,1052,C172,Online,Smartphone
T4272,2023-05-08,S005,P011,3,304,C262,Cash,Headphones
T4273,2023-11-06,S004,P019,1,687,C369,Online,Camera
T4274,2023-09-05,S002,P001,1,183,C318,Online,Printer
T4275,2023-01-29,S001,P005,1,548,C354,Cash,Printer
T4276,2023-10-07,S004,P010,5,446,C159,Online,Smartwatch
T4277,2023-12-04,S003,P010,1,696,C132,Card,Smartwatch
T4278,2023-11-15,S005,P014,2,734,C220,Cash,Tablet
T4279,2023-07-21,S001,P002,2,1286,C102,Card,Headphones
T4280,2023-12-27,S004,P004,2,1423,C218,Card,Smartwatch
T4281,2023-02-26,S001,P002,4,68,C137,Cash,Headphones
T4282,2023-08-06,S003,P018,1,1060,C197,Online,Monitor
T4283,2023-03-03,S002,P013,2,168,C357,Cash,Monitor
T4284,2023-06-06,S004,P019,4,351,C228,Online,Camera
T4285,2023-07-21,S001,P005,2,1358,C256,Card,Printer
T4286,2023-01-17,S001,P020,3,276,C245,Online,Smartphone
T4287,2023-11-18,S001,P002,5,1285,C157,Card,Headphones
T4288,2023-01-06,S002,P011,1,405,C170,Card,Headphones
T4289,2023-02-27,S001,P018,5,750,C144,Card,Monitor
T4290,2023-11-21,S005,P006,5,536,C312,Cash,Mouse
T4291,2023-11-14,S005,P010,3,1394,C275,Online,Smartwatch
T4292,2023-06-18,S001,P017,3,272,C241,Online,Smartphone
T4293,2023-03-23,S005,P011,3,1264,C176,Online,Headphones
T4294,2023-08-07,S004,P019,4,1044,C258,Card,Camera
T4295,2023-06-26,S005,P017,2,549,C185,Cash,Smartphone
T4296,2023-07-23,S001,P004,1,1310,C118,Online,Smartwatch
T4297,2023-03-12,S003,P014,3,1095,C384,Online,Tablet
T4298,2023-09-23,S004,P020,1,1400,C142,Cash,Smartphone
T4299,2023-04-08,S002,P004,1,1200,C234,Online,Smartwatch
T4300,2023-12-11,S001,P014,1,414,C202,Cash,Tablet
T4301,2023-10-18,S002,P004,3,1117,C237,Cash,Smartwatch
T4302,2023-07-27,S003,P006,3,568,C322,Online,Mouse
T4303,2023-01-02,S002,P009,2,1201,C329,Cash,Monitor
T4304,2023-05-04,S001,P012,3,1203,C394,Cash,Monitor
T4305,2023-10-07,S001,P008,3,578,C219,Online,Printer
T4306,2023-03-15,S003,P004,1,1394,C199,Card,Smartwatch
T4307,2023-06-15,S001,P005,2,235,C259,Online,Printer
T4308,2023-01-22,S003,P006,5,847,C339,Online,Mouse
T4309,2023-06-03,S003,P005,3,1031,C289,Card,Printer
T4310,2023-10-22,S001,P019,3,397,C349,Cash,Camera
T4311,2023-08-07,S005,P008,5,971,C126,Online,Printer
T4312,2023-06-06,S003,P009,1,970,C289,Card,Monitor
T4313,2023-08-18,S001,P015,2,1006,C240,Card,Camera
T4314,2023-01-20,S005,P004,1,410,C281,Online,Smartwatch
T4315,2023-02-10,S003,P009,4,1360,C121,Online,Monitor
T4316,2023-05-28,S005,P007,3,231,C263,Card,Tablet
T4317,2023-04-18,S004,P008,4,146,C171,Online,Printer
T4318,2023-03-25,S004,P015,3,612,C182,Card,Camera
T4319,2023-11-18,S005,P019,4,363,C255,Online,Camera
T4320,2023-11-05,S003,P015,5,1004,C147,Card,Camera
T4321,2023-10-17,S001,P005,3,70,C294,Online,Printer
T4322,2023-11-19,S002,P019,3,854,C324,Online,Camera
T4323,2023-05-14,S001,P007,4,625,C337,Online,Tablet
T4324,2023-07-26,S002,P006,2,452,C380,Cash,Mouse
T4325,2023-10-10,S002,P019,4,1197,C110,Online,Camera
T4326,2023-09-23,S003,P017,3,662,C252,Card,Smartphone
T4327,2023-03-14,S005,P010,3,1192,C204,Card,Smartwatch
T4328,2023-12-18,S001,P019,2,1019,C224,Cash,Camera
T4329,2023-02-17,S005,P011,1,742,C285,Cash,Headphones
T4330,2023-11-22,S004,P015,2,1008,C390,Cash,Camera
T4331,2023-08-21,S003,P010,1,921,C141,Online,Smartwatch
T4332,2023-04-10,S003,P011,3,889,C111,Online,Headphones
T4333,2023-02-28,S004,P003,5,152,C318,Card,Monitor
T4334,2023-09-15,S001,P003,5,382,C101,Card,Monitor
T4335,2023-03-06,S004,P018,4,1203,C271,Online,Monitor
T4336,2023-03-24,S001,P011,2,802,C382,Card,Headphones
T4337,2023-06-03,S002,P020,2,183,C153,Online,Smartphone
T4338,2023-09-23,S003,P018,5,1230,C225,Cash,Monitor
T4339,2023-11-05,S001,P015,1,474,C275,Online,Camera
T4340,2023-03-20,S005,P007,2,1462,C365,Online,Tablet
T4341,2023-11-11,S005,P010,1,986,C365,Online,Smartwatch
T4342,2023-05-30,S003,P020,1,1391,C299,Card,Smartphone
T4343,2023-02-17,S004,P010,1,554,C356,Online,Smartwatch
T4344,2023-09-05,S004,P013,1,920,C272,Online,Monitor
T4345,2023-10-05,S001,P015,4,239,C159,Online,Camera
T4346,2023-12-22,S004,P018,4,661,C206,Cash,Monitor
T4347,2023-04-08,S003,P004,5,1484,C225,Online,Smartwatch
T4348,2023-01-25,S001,P020,4,101,C116,Online,Smartphone
T4349,2023-10-11,S002,P017,2,661,C138,Online,Smartphone
T4350,2023-10-28,S004,P003,4,1455,C343,Card,Monitor
T4351,2023-03-09,S004,P002,2,423,C310,Cash,Headphones
T4352,2023-01-07,S001,P004,2,424,C385,Cash,Smartwatch
T4353,2023-11-01,S005,P001,1,438,C268,Online,Printer
T4354,2023-05-17,S004,P015,5,723,C364,Online,Camera
T4355,2023-06-13,S003,P001,1,853,C198,Card,Printer
T4356,2023-03-24,S004,P006,1,453,C234,Online,Mouse
T4357,2023-05-18,S002,P007,4,642,C281,Card,Tablet
T4358,2023-03-14,S004,P019,4,781,C322,Online,Camera
T4359,2023-08-25,S005,P012,2,554,C249,Card,Monitor
T4360,2023-02-15,S004,P001,4,132,C344,Cash,Printer
T4361,2023-04-16,S001,P007,4,368,C176,Online,Tablet
T4362,2023-10-15,S004,P019,3,1140,C362,Card,Camera
T4363,2023-09-19,S005,P013,2,463,C331,Card,Monitor
T4364,2023-06-25,S001,P012,2,502,C291,Online,Monitor
T4365,2023-06-15,S003,P012,3,795,C234,Card,Monitor
T4366,2023-05-25,S001,P013,2,247,C352,Online,Monitor
T4367,2023-11-26,S002,P014,5,308,C345,Online,Tablet
T4368,2023-10-10,S001,P012,5,347,C365,Card,Monitor
T4369,2023-02-23,S003,P020,3,1353,C104,Card,Smartphone
T4370,2023-06-27,S004,P012,4,349,C137,Card,Monitor
T4371,2023-09-01,S001,P006,5,178,C171,Cash,Mouse
T4372,2023-12-07,S001,P010,3,547,C362,Online,Smartwatch
T4373,2023-05-07,S001,P020,5,487,C337,Online,Smartphone
T4374,2023-09-28,S001,P009,1,1365,C278,Cash,Monitor
T4375,2023-05-12,S003,P002,3,256,C196,Cash,Headphones
T4376,2023-04-03,S005,P007,2,343,C327,Card,Tablet
T4377,2023-03-14,S005,P009,5,78,C111,Online,Monitor
T4378,2023-09-05,S001,P012,2,228,C366,Cash,Monitor
T4379,2023-12-14,S003,P005,3,90,C289,Cash,Printer
T4380,2023-09-30,S003,P001,5,1265,C309,Online,Printer
T4381,2023-02-12,S001,P015,2,393,C113,Online,Camera
T4382,2023-02-10,S002,P008,4,865,C262,Online,Printer
T4383,2023-06-19,S001,P001,4,786,C160,Card,Printer
T4384,2023-07-31,S002,P018,1,675,C105,Cash,Monitor
T4385,2023-06-17,S001,P013,3,327,C302,Card,Monitor
T4386,2023-02-08,S002,P001,2,1428,C112,Online,Printer
T4387,2023-09-02,S002,P005,1,578,C340,Online,Printer
T4388,2023-05-31,S001,P018,3,135,C325,Cash,Monitor
T4389,2023-04-21,S002,P016,4,366,C282,Card,Smartwatch
T4390,2023-02-16,S004,P010,2,742,C397,Card,Smartwatch
T4391,2023-03-04,S005,P004,5,1410,C278,Card,Smartwatch
T4392,2023-08-13,S003,P001,4,912,C218,Online,Printer
T4393,2023-03-10,S002,P008,5,1218,C176,Cash,Printer
T4394,2023-10-26,S002,P005,5,364,C146,Card,Printer
T4395,2023-10-17,S003,P002,2,274,C327,Online,Headphones
T4396,2023-10-23,S002,P017,2,1496,C394,Online,Smartphone
T4397,2023-07-22,S003,P007,5,1127,C340,Card,Tablet
T4398,2023-03-02,S001,P017,1,117,C241,Cash,Smartphone
T4399,2023-11-14,S004,P006,5,1407,C304,Cash,Mouse
T4400,2023-11-10,S004,P015,5,1070,C250,Card,Camera
T4401,2023-06-10,S005,P005,2,1150,C230,Online,Printer
T4402,2023-11-27,S002,P015,3,905,C369,Online,Camera
T4403,2023-01-16,S005,P018,4,1228,C237,Card,Monitor
T4404,2023-12-04,S001,P018,2,1145,C216,Online,Monitor
T4405,2023-04-04,S004,P006,1,1432,C261,Online,Mouse
T4406,2023-10-31,S001,P002,4,1350,C255,Card,Headphones
T4407,2023-05-18,S001,P017,2,932,C273,Online,Smartphone
T4408,2023-12-04,S002,P004,2,1386,C230,Card,Smartwatch
T4409,2023-02-07,S001,P012,3,1178,C179,Card,Monitor
T4410,2023-05-07,S004,P019,1,1020,C157,Card,Camera
T4411,2023-10-02,S005,P002,1,1168,C157,Online,Headphones
T4412,2023-06-13,S004,P002,2,1292,C234,Card,Headphones
T4413,2023-11-15,S002,P014,3,1201,C114,Online,Tablet
T4414,2023-03-18,S004,P015,2,249,C383,Card,Camera
T4415,2023-06-23,S003,P020,5,381,C394,Cash,Smartphone
T4416,2023-12-24,S005,P002,5,596,C247,Online,Headphones
T4417,2023-11-17,S003,P004,3,1365,C227,Online,Smartwatch
T4418,2023-04-01,S003,P019,2,115,C360,Online,Camera
T4419,2023-08-26,S002,P009,3,780,C318,Cash,Monitor
T4420,2023-09-21,S001,P007,2,617,C333,Card,Tablet
T4421,2023-06-28,S003,P013,2,706,C268,Cash,Monitor
T4422,2023-07-28,S004,P012,5,453,C243,Card,Monitor
T4423,2023-03-14,S001,P003,4,667,C360,Card,Monitor
T4424,2023-04-17,S004,P013,1,645,C318,Card,Monitor
T4425,2023-12-11,S004,P015,1,697,C246,Card,Camera
T4426,2023-10-22,S001,P014,3,195,C199,Card,Tablet
T4427,2023-10-11,S001,P009,1,810,C282,Cash,Monitor
T4428,2023-12-19,S004,P013,5,1475,C269,Online,Monitor
T4429,2023-07-01,S002,P004,4,174,C333,Cash,Smartwatch
T4430,2023-02-06,S005,P008,2,1405,C193,Online,Printer
T4431,2023-05-17,S005,P003,2,529,C217,Online,Monitor
T4432,2023-12-04,S002,P002,5,1051,C104,Online,Headphones
T4433,2023-02-25,S001,P019,1,761,C185,Cash,Camera
T4434,2023-07-06,S004,P008,2,764,C267,Card,Printer
T4435,2023-12-07,S005,P017,1,1471,C107,Card,Smartphone
T4436,2023-09-15,S004,P013,5,864,C332,Online,Monitor
T4437,2023-02-27,S002,P007,2,1103,C351,Card,Tablet
T4438,2023-12-29,S004,P009,3,105,C185,Card,Monitor
T4439,2023-05-03,S002,P012,4,181,C293,Cash,Monitor
T4440,2023-07-07,S001,P014,1,280,C223,Card,Tablet
T4441,2023-08-18,S002,P014,1,444,C189,Card,Tablet
T4442,2023-06-17,S002,P015,1,1225,C195,Cash,Camera
T4443,2023-04-24,S005,P003,1,1031,C400,Card,Monitor
T4444,2023-09-09,S004,P015,5,1012,C145,Online,Camera
T4445,2023-04-17,S005,P019,5,982,C353,Cash,Camera
T4446,2023-02-06,S003,P020,5,1459,C151,Card,Smartphone
T4447,2023-12-01,S002,P014,5,957,C165,Card,Tablet
T4448,2023-04-02,S003,P008,2,582,C154,Cash,Printer
T4449,2023-01-18,S005,P005,5,1014,C322,Online,Printer
T4450,2023-12-20,S004,P019,2,497,C172,Cash,Camera
T4451,2023-03-04,S005,P004,3,175,C268,Online,Smartwatch
T4452,2023-05-30,S004,P014,5,604,C286,Cash,Tablet
T4453,2023-05-19,S004,P016,3,743,C243,Card,Smartwatch
T4454,2023-07-05,S001,P020,5,538,C119,Cash,Smartphone
T4455,2023-07-04,S002,P006,3,661,C110,Cash,Mouse
T4456,2023-07-24,S005,P006,4,940,C372,Online,Mouse
T4457,2023-09-17,S004,P003,3,495,C271,Cash,Monitor
T4458,2023-08-02,S005,P015,2,1422,C116,Online,Camera
T4459,2023-09-13,S005,P003,1,557,C180,Cash,Monitor
T4460,2023-05-15,S004,P011,3,506,C384,Card,Headphones
T4461,2023-03-02,S003,P003,1,1035,C290,Cash,Monitor
T4462,2023-12-29,S002,P010,4,434,C248,Card,Smartwatch
T4463,2023-11-06,S002,P018,4,761,C263,Online,Monitor
T4464,2023-03-29,S001,P001,2,978,C365,Online,Printer
T4465,2023-11-20,S001,P016,2,1188,C238,Online,Smartwatch
T4466,2023-07-26,S001,P016,3,501,C130,Online,Smartwatch
T4467,2023-05-09,S002,P010,5,703,C268,Cash,Smartwatch
T4468,2023-11-07,S003,P001,4,1192,C191,Cash,Printer
T4469,2023-01-03,S002,P004,1,1166,C191,Cash,Smartwatch
T4470,2023-08-30,S002,P003,5,570,C311,Card,Monitor
T4471,2023-05-01,S002,P005,4,587,C400,Cash,Printer
T4472,2023-04-12,S002,P012,3,194,C274,Card,Monitor
T4473,2023-02-07,S003,P012,4,1141,C234,Card,Monitor
T4474,2023-12-07,S001,P013,2,749,C124,Cash,Monitor
T4475,2023-05-13,S005,P012,1,180,C301,Card,Monitor
T4476,2023-07-21,S001,P016,1,782,C319,Online,Smartwatch
T4477,2023-12-14,S001,P013,2,1354,C107,Cash,Monitor
T4478,2023-01-21,S005,P005,5,562,C106,Cash,Printer
T4479,2023-08-30,S002,P004,2,689,C218,Card,Smartwatch
T4480,2023-04-19,S003,P015,1,50,C261,Cash,Camera
T4481,2023-10-30,S003,P012,3,481,C185,Cash,Monitor
T4482,2023-03-25,S001,P019,5,440,C348,Card,Camera
T4483,2023-03-24,S005,P019,4,1339,C266,Cash,Camera
